88.30666666666667,85.4,19.480000000000004,95.85333333333331,172.99999999999997,87.46666666666665
97.52666666666667,106.4,8.873333333333333,79.94666666666667,5.699999999999999,62.39333333333333
94.35333333333332,101.9,10.566666666666666,97.4,25.62,71.26666666666668
90.18,93.3,12.033333333333333,105.63333333333334,145.99999999999997,73.62666666666668
77.80666666666666,83.0,14.740000000000004,103.18666666666667,3.6000000000000014,85.76666666666667
83.13333333333335,90.4,15.04,102.57999999999998,7.399999999999999,81.60666666666667
92.41333333333336,97.6,10.893333333333333,97.53999999999999,6.7,73.59333333333332
94.35333333333332,101.9,10.566666666666666,97.4,4.0,71.26666666666668
78.58666666666664,82.3,9.593333333333334,105.37333333333332,6.8,94.33333333333333
88.75333333333333,90.1,15.106666666666666,93.65333333333334,10.7,86.85999999999999
92.33999999999999,100.3,8.239999999999998,95.63333333333335,105.99999999999998,79.62666666666665
91.16000000000001,100.1,9.54,80.82666666666667,7.3999999999999995,73.99333333333333
92.05999999999999,98.3,9.026666666666667,93.69333333333333,11.000000000000002,80.44666666666666
86.96666666666667,94.2,10.0,97.52666666666666,7.1000000000000005,83.86
94.22000000000001,99.6,9.24,96.24666666666668,6.000000000000001,75.14666666666666
82.33999999999999,88.1,12.093333333333334,100.51333333333332,8.400000000000002,94.29333333333334
90.68666666666667,96.7,12.713333333333333,96.05333333333333,6.5,78.41333333333333
84.74,91.1,10.273333333333333,99.72666666666665,7.799999999999999,89.31333333333332
81.76,89.1,14.226666666666667,101.25333333333334,0.8,83.72666666666666
93.25999999999999,107.5,8.766666666666667,61.51333333333332,6.300000000000001,74.82666666666667
94.30666666666667,102.5,8.313333333333334,87.56666666666665,6.7,71.45333333333333
85.34,89.7,9.226666666666668,99.30666666666666,24.2,92.14000000000001
89.88000000000001,94.2,10.186666666666666,92.15333333333334,3.2,76.34666666666668
84.13333333333335,84.8,7.813333333333334,100.24666666666667,177.00000000000003,90.85999999999999
79.70666666666666,83.0,15.633333333333333,102.85333333333332,4.0,93.89999999999999
93.12666666666665,104.8,8.953333333333331,74.07333333333332,8.299999999999999,75.69333333333333
